,R7_3,V1_3,V1_4,V2_2,V2_3,V2_5,R4_1,R7_2,R1_2,V2_1,V2_4,R1_5,R4_4,V1_5,V3_2,V3_4,V4_1,R7_4,V1_2,V4_3,V4_5,R1_1,R1_4,R4_3,R4_5,V1_1,V3_1,R4_2,R7_1,V4_2,V4_4
9435136ce8fd70a28bce0554387461ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9436a6ee7994c26094b960d211baffa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9436a93da269e87dbd9388ef668c1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
943bcebee7702dee53281115cb55c285,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943c0d035acfbc0ed00f4c8838bce00b,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442699566d21f20939a691fc3417140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
94444ffc6f87836b1b4e7ee6b3144c71,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944edc274efcaf27217379ce52160729,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945184b6386c192c0066e0a98a154780,123,0,306,0,1,9,0,40,37,0,0,0,0,0,0,879,177,0,0,0,0,0,0,0,0,0,21,151,0,0,15
9452319222298e87b09e00418cc95659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
94568ab68e243139004f8e0707489122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
945a4e4396385900d59cc45b833ce300,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945afead985a2610f6d91b9757bb4ff5,0,0,0,3,0,3,5,0,0,0,0,0,6,1,0,0,0,0,0,17,0,0,0,0,0,0,8,1,0,8,0
945f562bda86790338922e12f9854407,0,0,0,6,13,3,0,0,6,22,0,0,0,25,0,0,0,0,10,0,0,0,6,0,0,63,0,174,0,16,11
9467a558c2784489f6532f40f2a07287,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,8,0,0,7,0,3,4,0,7,0
9467f87f59278efed29d50ab4705b4d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
946d25e5c7affc1c0bc247aa99dec733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
9474ea82e2dce152d1e8398a84bc69d5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947b82704e8576e180718111fded6fc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
947d3bd14680fc21eedd508d3ac45542,0,0,0,11,0,3,0,14,0,0,0,15,32,3,0,0,0,0,0,12,10,4,7,43,0,7,3,0,4,2,0
947e7c51bfac84786affbac209c89bb9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
948039d4227d2d0e67959ad9a398fded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94824cecf9ac4bd4acf4d663fab162b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948c9cab2b3430788fa31f4d7f372c4e,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9497be396e42010d05acdd3f5bb4f86b,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949880e88c124a0e77040e18733c2bfb,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94a061e3e3df29421702e6d6a36de2fe,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94a3b417d75f4b405992e11f05cbc0b0,0,0,0,3,0,6,9,0,0,0,0,0,7,2,4,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0
94a4443065271e75a55d59a2916ec4a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94a48fee77220dd35066a174ab0adee7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94a8f6902fa16a1629bc0e8e9a8c29ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94af11dd161517a898fd12b08a08cc6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
94b0790880b702d5134cc99a90ff192d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94b18aa9e098935b53b08378bb404ebc,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94b2b5966d9e160713ab248417dc4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0
94b984da190c9fed813ead799785699b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
94b9ad4f01b7362ca0d44aa9e0a05b30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
94c3acd2849c1ffd06171fbf183f8eee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
94cb36ca20e5159f337ae8a0dc93446c,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94cdf8e5ae67674a9f40da19c62338f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94d6727819af01b408332f5acd8786ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94d6a959b25f04306c3f1fc4161629c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
94de38a3d504fa7ab5f8ad6cdf96dd38,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94df4f51a4b43a0928500903915d6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94e0c9a582d5b09bd2b747c1c549b75a,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,3,0,5,14,0,10,0
94e44251662880ffc5b82a1aca4ff1d8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
94eb33bb5060f16e350704eecb78ea7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
94ee10964daf3c784f179e5d00dd479a,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94ef75bb8cb35cb9311d8d592d0e67cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
94f5eade1177045e18a3cd24d6f103d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94f605459d52ad2fab7f9216bd5e71c3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94fba67913561e49f3cd98387cbcbfe6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94fd13a1a4680c9c4fcd647bdac189cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
950c047aceefb0a998442f8836f5f9c1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950c4904b743f12d006abf5c0a3e58c3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95186bfececebb2d62df47756b017edb,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9519e739dffc526319365badfca7dc24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951d703791f87bf6147b5a19e5da504e,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9527427a02e6ac7de9befd9133610566,4,1,10,0,0,0,5,0,0,0,10,7,0,0,0,0,0,0,0,4,0,0,9,0,0,0,5,0,0,0,0
952b6bd23332e0c428e383d972e8527f,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952d24ece841b8b697c52ba0fd582d31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
953171ce7f8082871091fd8dfce8ea6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9534559623f6dadf8a0f7d5b7081d4cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
953644ed5a200bea2c425764f33fd2c9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953c1a68ba2de1a9de0c031b010d0d19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
954438bc998fc8906d67f7ed426c4ebc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9544b89eab49ed017024a3ca812e8587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9547eaadaee6cea59049e04557849c23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954ef4b419dce1514a7fc1ef143d1213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9552f9833c3ac4a839965e064730f5f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9555c1156d777c1f7a08675bd0f458d7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95596af650665562521a8060e03c0e6e,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955ca81dacd7978945117d75327f656c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
956290465e6b3f3c2559cfd56d7a4536,0,0,0,0,0,9,0,0,0,12,0,5,21,2,0,0,0,0,0,8,13,0,0,10,3,0,0,0,32,0,0
9566d364fcaa9666e0b8b029a64e37c7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956a2054709503be84332b3c2f3331ce,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956cc4f904c1535e4c908d4af3619bc4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956f15a69b1fac98cc58d6143a5d75d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
9573d56200a1e3387948f50efcd45165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9576ad94dc992adf7b607585eb3a3e31,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9579de94d745be43167369025721fd6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95816f2830d47508616d51c2029394bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
95862a5248ab10c7cfa7a8f8f2e232d9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958b367ad2245f7319ba3af20818db0f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
958e2a04e46e2c58aa48b0fb4466a641,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95914922923b6e6ceae1c66048e60329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9592fbe3549dc58281280d72aa27762e,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95933076dee8307d0340150004003100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
959955e7844b445421629f572b345ebb,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0
959a37450de3e0ccf214408474b781cf,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959d50bbd06a6b0352850daed8e19cf3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
95a20cd5ce5b3fc1518a38571e3b902c,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95a23fee3142d7943693c04e14601b4a,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
95a5ac4d274e86578dc219f833cfb18a,0,3,25,19,0,1,0,0,21,15,0,4,0,13,0,0,0,0,8,0,2,5,9,0,5,9,15,6,0,0,0
95aa3d01d2e57b60934906ebd75d2f5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
95aaa4e06a94d97e1e6b34ffecb267d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95acd2eed3f083a4888616f919383539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ad9a14aa704ee95ed2b695c6a188bd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95b0d4f1aee6d2f42602026d5c634276,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95b6057317d76fe18f15f68ec5fbf445,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95bff49f1d2b8ec4ff0e95a0c6366c2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95cc17f66eae0b5f968b6b99919e859a,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95d08381352f71ef3bc48445f8ccab02,42,73,56,44,52,49,28,8,116,217,40,23,40,49,62,20,58,87,126,40,31,28,51,24,45,83,40,131,77,32,171
95d286dcdc8a813b01b33f34f67c22dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0
95d5a423aa9269f83033f0c42cc16c1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95daef9703e854a4e716c602b83bd595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95dc74bb313c2c2a68831e55b2748c09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95df974337dca454eb7b834c3757d299,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95e08aab296ef834dcc532719f8b73df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
95e586038dfe964867150e22d28866f1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95e7ca6f87a0ab5f783f04ed699fbbf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95eed19165ab7050b9e8825d51a91436,3,0,18,7,0,0,0,0,0,0,4,7,0,9,5,0,0,0,8,6,6,0,2,4,0,0,7,7,6,9,0
95ef80db7dbf9532f22fba06904e7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
95f5d0381f3d0b4ad65e307f4ca11da1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
95f9219736caa14a04917a59182dc6c0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9601b115ade53d482ac7b4ee5382a155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9608d9d2f2e3abef84c9ada08ca2f240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9615358f55dfc95cb09fcff79a1d9982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
96181dbe744557a6a5e9027d13939c2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
961b35bbb3c80cdcc35194a7945c5146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961f00b670e01568e991af64f10de118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
9621c56691551b7bb49936365df674ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9624890028e3e707bd79a1e985255a6f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962583afe2af511e340a519ffbf1052c,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96335348f0ed2c5bf55e6319a78f8dac,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96359cb6f802744a43ce7a6fe8676963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
9636fe108b10f65e81e469e40a113188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9638c38748c10af6ee0aa69514a2cb34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
963ec241ae85ecd494d5bb08e694618d,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9643305edf1111bbbc4c19684b0864a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96445dc527abc8dc7bc0fe46c2e851d0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964998f6e77486c849cf7b1f8bbe00b2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964a38fcd27202d513b9aeb5ca60a6f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965341dc48169171ac3e91be65d69a53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96567b426804cfa6ec965c13922fce37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
96570187ed707c4b3846cccecf1fe592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
965c3efa521ef9725fecb6f83ac4a8bd,0,0,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
965dc5bdab4708d6dec8dd837b478909,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965f395bccbaedcba593772431e6e698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96637d64b94a3b67d3ba9347cdf63a26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9664ad2e4887c18a9223ed0643929d9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9669b3996dbe49a26857df4e1918c0f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
9675e6f6ee188f8effb09f3fbea635b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
967703ae82b1b00e07a5d684b45c66be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
967798b9827152e7c4541520f780cd85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
967b49e6487d86b1f97ad6a685716edf,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0
9686d1e1057d95f22ef92b2797e14a07,0,0,0,0,0,9,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969501417182d24fe9f7f02fdec3579c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
969a05f63aafe64fd9f777618c0e3b08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
969e72de63ae6d033b2390deba3a3c73,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96a4ab0cea5694fb7ebef95e6000d991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96b93e7494a13b50fd9498cee649a348,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96be29da88d71580e2aa8a97ba806ed6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96c09013662a1a18dfac5b439ea8e8a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96cb78b4e0ff3c2b00953987d32c6f9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
96ce3dbc74b6b039c9c8f72b6b412ecc,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96d2a22ffca4c20ab2a3d13d1210f612,10,0,0,15,22,15,7,23,0,41,0,0,9,0,20,0,18,10,0,0,42,0,6,28,0,0,0,0,8,0,0
96d74e6c6e052224372fe7750346ccc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
96e63c330888fce144dfd76ed9b5fa5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96e9537b6a2463311395d2213e208cdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
96eb362d598b57c1babed9f6cf1779e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
96ebc41551657b370de0199351dc4c6e,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96ec2b0608aaa0f6bbbe87640a9fdda6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
96f4a2d4dad5a3fe3b62ea70f17dcd41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96f560be70fbd4775a4f57a0e58acefb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
96fa9e98118f447d769713521799cf3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
